Views,Post_Date,Description,Hashtags,Music,Likes,Comments,Shares,Saves,Engagement_Rate,Total_Engagement,Gemini_Keywords
4252,2025-03-06 19:11:25,Beli Bundling lebih murah?? Iyadong!! Beli bundling 7 produk harganya lebih affordable karena lagi ada diskon special super brand day! #SuperBrandDay  ,#SuperBrandDay ,original sound  - Scarlett Whitening Official,21,2,1,0,0.5644402634054563,24,"[""Bundling"", ""murah"", ""diskon"", ""Super Brand Day"", ""7 produk"", ""Scarlett"", ""affordable""]"
9116,2025-03-06 19:11:56,Ramadhan sale kali ini kamu harus cobain NEW! Parfum Scarlett Banana Fusion & Caramel Latte😍  Harga special launch cuma 60RB-an!!  Go checkout now! #SuperBrandDay  🛍️ ,#SuperBrandDay ,original sound  - Scarlett Whitening Official,52,5,3,3,0.6910925844668714,63,"[""Parfum"", ""Scarlett"", ""Banana Fusion"", ""Caramel Latte"", ""Harga special"", ""diskon""]"
7209,2025-03-06 19:12:29,Kapan lagi Body Care Scarlett cuma 20RIBU-an aja!😍  Yuk checkout sebelum kehabisan🛍️ #SuperBrandDay  ,#SuperBrandDay ,original sound  - Scarlett Whitening Official,25,0,3,1,0.40227493411014015,29,"[""Body Care"", ""Scarlett"", ""20RIBU-an"", ""diskon"", ""murah""]"
11300,2025-03-06 19:13:01,"Introducing Scarlett x Jenahara Nasution NEW! Perfume Banana Fusion  🍌Floral, Musky, Vanilla 🕐Wangi tahan lebih lama  💫Wellness Scentz™️ technology yang meningkatkan positivitas pada diri agar lebih percaya diri dan optimis  Ramadan yang hangat dan ceria dengan Banana Fusion #ManisnyaRamadan  ",#ManisnyaRamadan ,original sound  - Scarlett Whitening Official,60,5,7,2,0.6548672566371682,74,"[""Scarlett"", ""Jenahara Nasution"", ""Perfume"", ""Banana Fusion"", ""Wangi tahan lama"", ""Wellness Scentz"", ""positivitas""]"
4862,2025-03-06 19:13:32,Scarlett Ramadhan Sale! Diskon 50% dan cuma 20ribuan🩷 #SuperBrandDay  ,#SuperBrandDay ,original sound  - Scarlett Whitening Official,20,0,1,1,0.4524886877828055,22,"[""Scarlett"", ""Ramadhan Sale"", ""Diskon"", ""50%"", ""20ribuan"", ""murah""]"
246100,2025-03-06 19:14:03,Parfum Banana Fusion & Caramel Latte cocok untuk mengenang #ManisnyaRamadan  kamu!  Checkout sekarang mumpung ada diskon #SuperBrandDay  😍,"#ManisnyaRamadan , #SuperBrandDay ",original sound  - Scarlett Whitening Official,817,22,41,108,0.40146281999187317,988,"[""Parfum"", ""Banana Fusion"", ""Caramel Latte"", ""diskon"", ""ManisnyaRamadan""]"
7247,2025-03-06 19:14:34,Percaya gak percaya! Diskon kita gede banget special di Super Brand Day!  Yuk checkout sekarang🛍️,-,original sound  - Scarlett Whitening Official,46,2,2,3,0.7313371050089692,53,"[""Diskon"", ""Super Brand Day"", ""checkout"", ""gede"", ""special""]"
4771,2025-03-05 00:00:00,"Day 5 Ramadan✨   Selain menahan lapar, Ramadan juga mengajarkan kita untuk berbagi. Hal kecil yang kita bagikan memiliki arti besar bagi mereka.😍  Yuk sebarkan #ManisnyaRamadan  untuk ramadan yang lebih bermakna🌙",#ManisnyaRamadan ,original sound  - Scarlett Whitening Official,65,0,0,2,1.4043177530915951,67,"[""Ramadan"", ""berbagi"", ""ManisnyaRamadan"", ""bermakna"", ""Hal kecil""]"
3803,2025-03-05 00:00:00,"Routine aku buat dapetin morning look kayak gini💗  Fresh banget deh rasanya, mood happy kulit healthy!  #SuperBrandDay  ",#SuperBrandDay ,original sound  - Scarlett Whitening Official,22,3,4,3,0.8414409676571128,32,"[""Routine"", ""morning look"", ""Fresh"", ""mood happy"", ""kulit healthy"", ""SuperBrandDay""]"
4591,2025-03-05 00:00:00,Korban promo Super brand day Scarlett yang gak ada abis-abis-nya💗   Beli Brighlty series bisa dapet banyak free gift! #SuperBrandDay ,#SuperBrandDay ,original sound  - Scarlett Whitening Official,38,1,1,2,0.9148333696362448,42,"[""promo"", ""Super brand day"", ""Scarlett"", ""Brighlty series"", ""free gift"", ""Korban""]"
11800,2025-03-05 00:00:00,"Kasian banget deh yang parfumnya gak pernah diskon, parfum-nya Scarlett sih Diskon terus😍 Don't miss it checkout now🛍️ #SuperBrandDay  ",#SuperBrandDay ,original sound  - Scarlett Whitening Official,83,2,1,4,0.7627118644067797,90,"[""parfum"", ""diskon"", ""Scarlett"", ""checkout"", ""SuperBrandDay"", ""Don't miss it""]"
4988,2025-03-05 00:00:00,"POV CWK kalo lagi perawatan, jadi gimana? relate gak nih cwk-cwk🤩 ",-,original sound  - Scarlett Whitening Official,21,0,0,1,0.4410585404971933,22,"[""perawatan"", ""cwk"", ""POV""]"
6879,2025-03-05 00:00:00,"Review Scarlett Body Lotion yang udah new improved formula, punya 4 mood boosting essential oils, bright booster formula, wangi mewah tahan 9 jam #BrightItOn  ",#BrightItOn ,original sound  - Scarlett Whitening Official,31,1,2,3,0.5378688762901584,37,"[""Body Lotion"", ""Scarlett"", ""improved formula"", ""essential oils"", ""bright booster"", ""wangi"", ""tahan lama""]"
8262,2025-03-05 00:00:00,Jelas gede! Kan Scarlett Super Brand Day Promonya bombastis💥  💰Buy 5 G Get 10 khusus Face Care & Body Care  💰Harga start 20RB-an aja 💰Discount up to 50%  Go checkout now!🛍️ #SuperBrandDay  ,#SuperBrandDay ,original sound  - Scarlett Whitening Official,47,0,1,1,0.5930767368675866,49,"[""Scarlett"", ""Super Brand Day"", ""Promo"", ""Face Care"", ""Body Care"", ""Discount"", ""bombastis""]"
3846,2025-03-05 00:00:00,Go checkout promo Scarlett di Super Brand Day sekarang!  💰Buy 5 G Get 10 khusus Face Care & Body Care  💰Harga start 20RB-an aja 💰Discount up to 50%  Don't miss it!🛍️ #SuperBrandDay ,#SuperBrandDay ,original sound  - Scarlett Whitening Official,26,3,0,3,0.8320332813312533,32,"[""promo"", ""Scarlett"", ""Super Brand Day"", ""Face Care"", ""Body Care"", ""Discount"", ""checkout""]"
5265,2025-03-04 00:00:00,Kulit kamu meradang? Tandanya kamu perlu catat informasi ini!  #SuperBrandDay  ,#SuperBrandDay ,original sound  - Scarlett Whitening Official,34,5,1,2,0.7977207977207977,42,"[""Kulit"", ""meradang"", ""informasi"", ""SuperBrandDay"", ""tandanya""]"
5784,2025-03-04 00:00:00,POV : You have sensitive skin  Siapa yang relate juga?🙌🏻  #SuperBrandDay  ,#SuperBrandDay ,original sound  - Scarlett Whitening Official,42,2,3,2,0.84716459197787,49,"[""sensitive skin"", ""skin"", ""POV"", ""relate"", ""sensitive""]"
5875,2025-03-04 00:00:00,"Bayangkan manisnya mandarin, pisang, dan nanas yang berpadu dengan kelembutan peony. Aroma dari jasmine dan heliotrope menambahkan pesona yang halus, sementara ambergris, vanila, dan musk membalutmu dalam kehangatan yang membangkitkan nostalgia.   Wangi Banana Fusion mengingatkanmu dengan momen-momen berharga yang penuh kebahagiaan.  Komen di bawah occasion apa yang menurut kamu paling cocok untuk pakai Parfum Banana Fusion! Satu orang beruntung akan Minett kirimin produknya🤎 #ScarlettXJenaharaNasution  #ManisnyaRamadan ","#ScarlettXJenaharaNasution , #ManisnyaRamadan ",original sound  - Scarlett Whitening Official,66,5,3,3,1.3106382978723403,77,"[""parfum"", ""wangi"", ""aroma"", ""manis"", ""nostalgia"", ""keharuman""]"
3396,2025-03-04 00:00:00,Skincare abis? No worries!  Scarlett lagi ada promo ambyar skincare diskon 50%😍  Go checkout now #SuperBrandDay  ,#SuperBrandDay ,original sound  - Scarlett Whitening Official,29,0,1,4,1.0011778563015312,34,"[""skincare"", ""promo"", ""diskon"", ""checkout"", ""ambyar""]"
2689,2025-03-04 00:00:00,"🗣️ Minett, kasih FREE GIFT lagi dong!   OKEEH👐🏻 Minett kasih yang BANYAAK khusus untuk Sahabat Scarlett💞 #SuperBrandDay ",#SuperBrandDay ,original sound  - Scarlett Whitening Official,14,0,2,1,0.6322052807735217,17,"[""gift"", ""free"", ""sahabat"", ""khusus"", ""banyak""]"
4671,2025-03-04 00:00:00,"Puasa Day 4✨  Meskipun banyak cobaan yang bikin puasa terasa berat, tapi Alhamdulillah bisa dilewati dengan baik🩷",-,original sound  - Scarlett Whitening Official,49,2,0,4,1.177478056090773,55,"[""puasa"", ""cobaan"", ""berat"", ""alhamdulillah"", ""day""]"
2923,2025-03-04 00:00:00,Dapetin harga TER-MURAH di Scarlett? Emang bisa? 🤔  BISA DONG! Sini Minett spill caranya🤗 #SuperBrandDay ,#SuperBrandDay ,original sound  - Scarlett Whitening Official,22,10,4,1,1.2658227848101267,37,"[""Scarlett"", ""TER-MURAH"", ""harga"", ""Minett"", ""spill"", ""SuperBrandDay""]"
8273,2025-03-04 00:00:00,Barang jatuh di tinggal yang punya! Gue ambil aja😜 #SuperBrandDay  ,#SuperBrandDay ,original sound  - Scarlett Whitening Official,48,3,4,0,0.6648132479149039,55,"[""Barang jatuh"", ""tinggal"", ""punya"", ""ambil"", ""SuperBrandDay""]"
9885,2025-03-04 00:00:00,Maret M-nya apa? Mending abisin duit beli paketan promo Scarlett!  Setiap pembelian 7 pcs get Free 3 gift lohhh💗  Checkout now!  #SuperBrandDay ,#SuperBrandDay ,original sound  - Scarlett Whitening Official,65,4,5,7,0.8194233687405159,81,"[""Maret"", ""promo"", ""Scarlett"", ""pembelian"", ""7 pcs"", ""Free"", ""gift"", ""SuperBrandDay""]"
8457,2025-03-04 00:00:00,"We listen we dont judge, ini scarlett sedekah selama sebulan apa ga rugi hey? Body Lotion start 20rban, face care cuma 37rban, ada diskon 50%.. beli bundling 7 item, 5 item harga makin ambyar.  Checkout now!  #SuperBrandDay  ",#SuperBrandDay ,original sound  - Scarlett Whitening Official,62,2,0,2,0.7804185881518269,66,"[""Scarlett"", ""sedekah"", ""Body Lotion"", ""face care"", ""diskon"", ""bundling"", ""item"", ""SuperBrandDay""]"
3032,2025-03-04 00:00:00,"It's time to... Skincare DIET!  Kurangi skincare berlebih, back to basic untuk kulit sensitif dan iritasi~ Kalau sudah mengeluarkan tanda-tanda, jangan abai ya!  #SuperBrandDay ",#SuperBrandDay ,original sound  - Scarlett Whitening Official,26,3,2,1,1.0554089709762533,32,"[""Skincare DIET"", ""basic"", ""kulit sensitif"", ""iritasi"", ""tanda-tanda"", ""SuperBrandDay""]"
7588,2025-03-03 00:00:00,"Apa yang kamu ingat saat mencium aroma Parfum Caramel Latte?  Mungkin saat memasuki coffee shop favoritmu atau momen-momen hangat yang bikin hati terasa lebih nyaman.  Perpaduan caramel, tonka, madu, dan jasmine dalam Caramel Latte dapat membuat harimu yang kelabu jadi lebih cerah, menghadirkan kehangatan yang manis dan menenangkan.  Ini dia Extrait de Parfum Caramel Latte #ScarlettXJenaharaNasution  #ManisnyaRamadan ","#ScarlettXJenaharaNasution , #ManisnyaRamadan ",original sound  - Scarlett Whitening Official,50,20,6,2,1.0279388508170795,78,"[""Parfum"", ""Caramel Latte"", ""Scarlett"", ""aroma"", ""manis"", ""menenangkan""]"
13800,2025-03-03 00:00:00,"Scarlett kalo kayak gini terus bakal tutup lapak gak sih?😭  Kok bisa turun harga sampai se-AMBYAR ini?🥰 Jangan sampai kehabisan, yuk checkout SEKARANG🛍 #SuperBrandDay  ",#SuperBrandDay ,original sound  - Scarlett Whitening Official,53,2,1,5,0.44202898550724634,61,"[""Scarlett"", ""turun harga"", ""promo"", ""SuperBrandDay"", ""checkout"", ""murah""]"
5920,2025-03-03 00:00:00,"Spesial Super Brand Day hari ini, cuma 290RIBU  Kamu bisa dapet SEBANYAK INI🥰 Kapan lagi Beli 5 Dapet 8?!  Yuk checkout sekarang🛍 #SuperBrandDay  ",#SuperBrandDay ,original sound  - Scarlett Whitening Official,38,2,0,1,0.6925675675675677,41,"[""SuperBrandDay"", ""promo"", ""murah"", ""beli 5 dapat 8"", ""checkout"", ""290 ribu""]"
4109,2025-03-03 00:00:00,"Ramadan Day 3!   Tidak semua kejadian buruk yang kita alami memiliki arti buruk. Perbanyak berbaik sangka & bersyukur, terutama di bulan Ramadan ini🤍",-,original sound  - Scarlett Whitening Official,26,4,1,1,0.7787782915551229,32,"[""Ramadan"", ""bersyukur"", ""berbaik sangka"", ""Ramadan Day 3""]"
3462,2025-03-03 00:00:00,Special Ramadhan Scarlett sedekah produk gratis‼️  Checkout di live sekarang👀🛍️ #SuperBrandDay ,#SuperBrandDay ,original sound  - Scarlett Whitening Official,17,2,2,2,0.6643558636626228,23,"[""Ramadhan"", ""Scarlett"", ""sedekah produk"", ""gratis"", ""SuperBrandDay"", ""checkout"", ""live""]"
6217,2025-03-03 00:00:00,"Siapa yang kondisi wajahnya kayak jalanan di video ini?  Jangan takut, seperti our cutest superheroes Blossom, Buttercup dan Bubbles, Aqua Reset & Barrier Gel Moisturizer udah siap halau permasalahan kulit kamu! ❤️💙💚  💖 Glow Bright yang bikin kulit kamu tetap glowing dan cerah  💙 Hydra Boost yang kasih perlindungan 5x biar kulit tetap lembab dan terhidrasi 💚 Acne Peace bikin kamu nggak takut lagi sama kulit merah karena acne  Siap berperang bareng Powerpuff Girls? anyway, siapa sih karakter favorit Sahabat Scarlett?  Produk ini tersedia di Scarlett Official Store pada semua platform ecommerce!  #CartoonNetwork  #ThePowerpuffGirls  #Blossom  #ScarlettGelMoisturizer ","#CartoonNetwork , #ThePowerpuffGirls , #Blossom , #ScarlettGelMoisturizer ",original sound  - Scarlett Whitening Official,37,4,1,1,0.6916519221489464,43,"[""Moisturizer"", ""glowing"", ""cerah"", ""lembab"", ""terhidrasi"", ""acne"", ""permasalahan kulit""]"
3433,2025-03-03 00:00:00,"Dapetin semua produk ini dengan harga super duper affordable? Tunggu apa lagi, cuma di Super Brand Day Sale!  Yuk checkout #SuperBrandDay ",#SuperBrandDay ,original sound  - Scarlett Whitening Official,22,0,1,1,0.6990969997087095,24,"[""produk"", ""affordable"", ""Super Brand Day"", ""Sale"", ""checkout""]"
2646,2025-03-03 00:00:00,Semua produk ini harganya 37rban! Skincare Scarlett harganya turun sekarang cuma 37rban aja?   Yuk checkout sekarang #SuperBrandDay ,#SuperBrandDay ,original sound  - Scarlett Whitening Official,14,0,0,1,0.5668934240362812,15,"[""produk"", ""Skincare"", ""Scarlett"", ""37rban"", ""checkout"", ""Super BrandDay""]"
3102,2025-03-03 00:00:00,🛍️Scarlett ada promo BIG RAMADAN GR3AT SAL3🌙  ‼️Harga mulai dari 20RB-an ‼️Discount up to 50% ‼️Promo NEW Perfume only 65RB  Go checkout now! #SuperBrandDay ,#SuperBrandDay ,original sound  - Scarlett Whitening Official,29,0,3,3,1.1283043197936815,35,"[""Scarlett"", ""promo"", ""Ramadan"", ""Discount"", ""Perfume"", ""checkout"", ""SuperBrandDay""]"
2483,2025-03-03 00:00:00,A day in my life as content creator beauty brand💗 ,-,original sound  - Scarlett Whitening Official,29,0,0,0,1.1679420056383407,29,"[""content creator"", ""beauty"", ""brand""]"
12600,2025-03-02 00:00:00,"""Bayangin deh, pakai Body Lotion aja bisa bikin kamu punya aroma yang mewah dan expensive loh! Scarlett body lotion new improved formula ini nih yang punya wangi luxury karena langsung di buat bersama perfume expert di London💗  Get yours now! #SuperBrandDay  ",#SuperBrandDay ,original sound  - Scarlett Whitening Official,64,1,4,2,0.5634920634920635,71,"[""Body Lotion"", ""aroma mewah"", ""luxury"", ""perfume expert"", ""improved formula"", ""Scarlett""]"
3392,2025-03-02 00:00:00,Ramadan Day 2✌🏻🌙  Jangan lupa untuk berusaha konsisten berbuat kebaikan di bulan Ramadan  #ManisnyaRamadan ,#ManisnyaRamadan ,original sound  - Scarlett Whitening Official,30,0,1,1,0.9433962264150944,32,"[""Ramadan"", ""konsisten"", ""kebaikan"", ""ManisnyaRamadan""]"
6248,2025-03-02 00:00:00,Punya kulit kering dan kusam? Udah cobain pakai Scarlett AHA Body Serum yang bisa ngembaliin kulit cerah kamu🩷 Karena eksfoliasi aman setiap hari🫶🏻 #SuperBrandDay ,#SuperBrandDay ,original sound  - Scarlett Whitening Official,32,2,5,3,0.6722151088348272,42,"[""kulit kering"", ""kusam"", ""AHA Body Serum"", ""eksfoliasi"", ""kulit cerah"", ""Scarlett""]"
158000,2025-03-02 00:00:00,1 hari lagi menuju aroma Manisnya Ramadan🌙  LAUNCHING SOON 03.03.2025,-,original sound  - Scarlett Whitening Official,690,61,39,38,0.5240506329113924,828,"[""aroma"", ""Manisnya Ramadan"", ""Launching""]"
58800,2025-03-02 00:00:00,Maafin kita ya... 😖  Khilaf kasih harga segini buat Sahabat Scarlett💗 Masa dilewatin sih? Yuk checkout sekarang🛍,-,original sound  - Scarlett Whitening Official,179,9,8,12,0.35374149659863946,208,"[""harga"", ""Sahabat Scarlett"", ""checkout""]"
26800,2025-03-02 00:00:00,"Body Lotion start 20rban, face care cuma 37rban, ada diskon 50%.. beli bundling 7 item, 5 item harga makin ambyar!  #SuperBrandDay ",#SuperBrandDay ,original sound  - Scarlett Whitening Official,163,4,4,6,0.6604477611940299,177,"[""Body Lotion"", ""face care"", ""diskon"", ""bundling"", ""item"", ""harga""]"
3772,2025-03-02 00:00:00,Ramadan kali ini gebrakanya ganas banget!😱  Diskon sampai 50% dapetin produk Scarlett sebanyak-banyaknya💗 Yuk checkout keburu kehabisan🛍 #SuperBrandDay  ,#SuperBrandDay ,original sound  - Scarlett Whitening Official,22,0,4,3,0.7688229056203606,29,"[""Ramadan"", ""Diskon"", ""Scarlett"", ""checkout"", ""produk"", ""SuperBrandDay""]"
3060,2025-03-02 00:00:00,POV Cowok gue jadi saksi perjalanan kulit gak belang lagi,-,original sound  - Scarlett Whitening Official,19,4,0,1,0.7843137254901961,24,"[""perjalanan"", ""kulit"", ""belang""]"
5584,2025-03-02 00:00:00,"Sebanyak ini cuma 300RB-an?😭   Iya dong! Di Super Brand Day, Scarlett promonya besar-besaran🛍️  Mending checkout sekarang keburu kehabisan #SuperBrandDay  ",#SuperBrandDay ,original sound  - Scarlett Whitening Official,35,0,0,1,0.6446991404011462,36,"[""Scarlett"", ""promo"", ""Super Brand Day"", ""checkout"", ""300RB-an""]"
3737,2025-03-02 00:00:00,Modal 30 ribuan bisa bikin muka cerah?! Coba deh pake Niacinamide serum Scarlett!🩷🩷 #SuperBrandDay  ,#SuperBrandDay ,original sound  - Scarlett Whitening Official,28,0,1,2,0.8295424137008296,31,"[""muka"", ""cerah"", ""Niacinamide"", ""serum"", ""Scarlett"", ""30 ribuan""]"
4368,2025-03-01 00:00:00,Kamu punya kulit kemerahan? Ini tips meredakanya!  Perlu buat fokus ke basic skincare dan pastikan kalau produk yang kamu pakai sesuai dengan skin-concern kamu ya. Kulit kemerahan dan iritasi biasanya disebabkan oleh kondisi kulit yang cenderung sensitif  Gunakan kandungan yang bisa meredakan iritasi dan menghidrasi kulit supaya kembali sehat~ #SuperBrandDay ,#SuperBrandDay ,original sound  - Scarlett Whitening Official,44,6,6,2,1.3278388278388278,58,"[""kemerahan"", ""basic skincare"", ""skin-concern"", ""sensitif"", ""iritasi"", ""menghidrasi""]"
4452,2025-03-01 00:00:00,"Day 1 puasa udah banyak ujiannya!😭  Tetap semangat, karena masih banyak hari yang harus dilewati🫶 #ManisnyaRamadan ",#ManisnyaRamadan ,original sound  - Scarlett Whitening Official,40,0,1,2,0.9658580413297394,43,"[""puasa"", ""ujian"", ""semangat"", ""Ramadan""]"
103700,2025-03-01 00:00:00,Ramadan semakin manis dengan parfum baru dari Scarlett🌙  Penasaran gak sih wanginya seperti apa? Ditunggu ya🤍  LAUNCH SOON 03.03.2025,-,original sound  - Scarlett Whitening Official,540,22,35,61,0.6345226615236258,658,"[""Ramadan"", ""manis"", ""parfum"", ""Scarlett"", ""wangi"", ""launch""]"
4213,2025-03-01 00:00:00,Uang gak bisa membeli kebahagiaan..  Kata siapa? Bahagia-ku pas tahu Scarlett lagi diskon besar-besaran!💗 Yuk checkout sekarang🛍 #SuperBrandDay ,#SuperBrandDay ,original sound  - Scarlett Whitening Official,28,0,0,2,0.7120816520294327,30,"[""uang"", ""kebahagiaan"", ""Scarlett"", ""diskon"", ""checkout""]"
13500000,2025-03-01 00:00:00,Selama puasa kulit juga gak boleh sampai kehausan!  Minum air sama pakai Body Lotion Scarlett cocok banget bikin kulit berseri lahir batin🫶🏻 #RamadanDiTikTok  #SuperBrandDay  ,"#RamadanDiTikTok , #SuperBrandDay ",original sound  - Scarlett Whitening Official,4918,54,205,479,0.04189629629629629,5656,"[""puasa"", ""kulit"", ""kehausan"", ""Body Lotion"", ""Scarlett"", ""berseri"", ""Ramadan""]"
2498,2025-03-01 00:00:00,Kata siapa Ramadan gak ada diskon? Special bulan Ramadan Scarlett banyak sedekah...  Gak cuma ngasih diskon yang ambyar tapi bagi bagi produk gratis juga😍 #SuperBrandDay ,#SuperBrandDay ,original sound  - Scarlett Whitening Official,20,0,1,1,0.8807045636509208,22,"[""Ramadan"", ""diskon"", ""Scarlett"", ""produk gratis"", ""SuperBrandDay""]"
2196,2025-03-01 00:00:00,Kenapa sih hal kayak gini aja harus bohong?  Padahal kan aku juga mau tau juga🤣 Sekarang udah tau kan? Yuk checkout SEKARAANG🛍 #SuperBrandDay  ,#SuperBrandDay ,original sound  - Scarlett Whitening Official,21,2,1,2,1.1839708561020037,26,"[""bohong"", ""checkout"", ""SuperBrandDay"", ""produk"", ""perawatan kulit""]"
1755,2025-03-01 00:00:00,Serum yang calming kulit iritasi aku~  Kandungan azulene-allantoin nya bikin kulit aku lembap dan terhidrasi  Jangan lupa checkout ya! #SuperBrandDay  ,#SuperBrandDay ,original sound  - Scarlett Whitening Official,15,2,2,1,1.1396011396011396,20,"[""serum"", ""calming"", ""kulit iritasi"", ""azulene-allantoin"", ""lembap"", ""terhidrasi"", ""SuperBrandDay""]"
34200000,2025-03-01 00:00:00,"Momen manis bersama keluarga jadi ciri khas di bulan Ramadan, seperti momen makan takjil saat berbuka puasa dan solat teraweh bersama.  Scarlett berkolaborasi dengan Jenahara Nasution untuk membawamu pulang ke suasana Manisnya Ramadan.   Share yuk bagaimana aroma Manisnya Ramadan bagi kamu?  LAUNCH SOON 03.03.2025",-,original sound  - Scarlett Whitening Official,17800,215,649,1259,0.058254385964912274,19923,"[""Ramadan"", ""Scarlett"", ""kolaborasi"", ""Jenahara Nasution"", ""aroma"", ""momen manis""]"
9714,2025-03-01 00:00:00,AT LEAST....GAK KETINGGALAN PROMO INI!  Beli  7 lebih hemat... #SuperBrandDay ,#SuperBrandDay ,original sound  - Scarlett Whitening Official,27,0,1,2,0.3088326127239036,30,"[""promo"", ""beli 7"", ""hemat"", ""SuperBrandDay"", ""diskon"", ""produk""]"
5633,2025-02-28 00:00:00,Uang 400RIBU bisa dapet apa sih?   Dapet BANYAAK dong~  Catat yang bisa kamu borong dengan harga se-murah ituuu  Yuk checkout SEKARAANG🛍 #SuperBrandDay ,#SuperBrandDay ,original sound  - Scarlett Whitening Official,54,0,0,4,1.029646724658264,58,"[""Murah"", ""Borong"", ""Checkout"", ""SuperBrandDay"", ""400Ribu""]"
11300000,2025-02-28 00:00:00,Parfum kali ini diracik untuk momen yang spesial dan juga melibatkan orang-orang spesial.  Kira-kira siapa ya orang-orang spesial itu?  Stay tuned! 03.03.2025,-,original sound  - Scarlett Whitening Official,4550,27,177,379,0.04542477876106195,5133,"[""Parfum"", ""Diracik"", ""Momen Spesial"", ""Orang Spesial"", ""03.03.2025""]"
11600,2025-02-28 00:00:00,Guys!! Super Brand Day IS HERE 💗  Yuk buruan checkouttt keburu kehabisan waktunyaaa~  #SuperBrandDay  ,#SuperBrandDay ,original sound  - Scarlett Whitening Official,67,4,0,3,0.6379310344827587,74,"[""Super Brand Day"", ""Checkout"", ""Buruan"", ""Kehabisan"", ""Waktunya""]"
4710,2025-02-28 00:00:00,OVERPROMO! Hemat hingga 50% Buy 3 Get 3! Yuk checkout sekarang😍 #SuperBrandDay  ,#SuperBrandDay ,original sound  - Scarlett Whitening Official,34,2,2,0,0.8067940552016986,38,"[""OVERPROMO"", ""Hemat"", ""50%"", ""Buy 3 Get 3"", ""Checkout"", ""SuperBrandDay""]"
3203,2025-02-28 00:00:00,"Minett mau kasih diskon buat kamu semua! Special super brand day Body Lotion Tube Scarlett  cuma 20 ribuan aja!   Tunggu apa lagi, yuk checkout sekarang!😍 #SuperBrandDay ",#SuperBrandDay ,original sound  - Scarlett Whitening Official,23,1,0,0,0.7492975335622853,24,"[""Diskon"", ""Super Brand Day"", ""Body Lotion"", ""Scarlett"", ""20 Ribuan"", ""Checkout""]"
4372,2025-02-28 00:00:00,Prepare yourself for Super Brand Day promo!  💰Buy 5 G Get 10 khusus Face Care & Body Care  💰Harga start 20RB-an aja 💰Discount up to 50%  Go checkout now!🛍️ #SuperBrandDay  ,#SuperBrandDay ,original sound  - Scarlett Whitening Official,30,2,1,1,0.777676120768527,34,"[""Super Brand Day"", ""promo"", ""Face Care"", ""Body Care"", ""Discount"", ""harga""]"
2610,2025-02-28 00:00:00,SUPER BRAND DAY PROMO IS BACK!! Did you miss us? Cause we miss you.  💰Buy 5 G Get 10 khusus Face Care & Body Care  💰Harga start 20RB-an aja 💰Discount up to 50%  Go checkout now!🛍️ #SuperBrandDay  ,#SuperBrandDay ,original sound  - Scarlett Whitening Official,26,2,0,1,1.1111111111111112,29,"[""Super Brand Day"", ""promo"", ""Face Care"", ""Body Care"", ""Discount"", ""harga""]"
3972,2025-02-28 00:00:00,Scarlett lagi ada promo besar-besaran di Super Brand Day!  💰Buy 5 G Get 10 khusus Face Care & Body Care  💰Harga start 20RB-an aja 💰Discount up to 50%  Go checkout now!🛍️ #SuperBrandDay  ,#SuperBrandDay ,original sound  - Scarlett Whitening Official,32,0,0,1,0.8308157099697886,33,"[""Scarlett"", ""promo"", ""Super Brand Day"", ""Face Care"", ""Body Care"", ""Discount"", ""harga""]"
2786,2025-02-28 00:00:00,"Foolish one pake banyak banget rangkaian perawatan tubuh, padahal cuma pake si AHA Body Serum ini udah bisa banget buat eksfoliasi, kulit jadi lembut, kulit jadi cerah dan lembap. #AHAmazingSkin😜  ",#AHAmazingSkin😜 ,original sound  - Scarlett Whitening Official,29,0,2,2,1.1844938980617372,33,"[""perawatan tubuh"", ""AHA Body Serum"", ""eksfoliasi"", ""kulit lembut"", ""kulit cerah"", ""lembap"", ""AHAmazingSkin""]"
2541,2025-02-28 00:00:00,"Kalau laper makan mie, kalau mau promo just call me🤙😜  #SuperBrandDay ",#SuperBrandDay ,original sound  - Scarlett Whitening Official,30,0,0,2,1.2593467138921683,32,"[""promo"", ""Super Brand Day""]"
15900,2025-02-27 00:00:00,POV: MATEMATIKA CUSTOMER  Beli produk Scarlett face care banyak free-nya! 🛍️  Tunggu apa lagi buruan checkout sebelum kehabisan!  #SuperBrandDay ,#SuperBrandDay ,original sound  - Scarlett Whitening Official,72,0,2,3,0.48427672955974843,77,"[""Scarlett"", ""face care"", ""free"", ""checkout"", ""SuperBrandDay""]"
16800,2025-02-27 00:00:00,Body Lotion Serba 20RIBU-an Bestie🥰  Kapan lagi? Cuma di #SuperBrandDay   Jangan sampai kehabisan~,#SuperBrandDay ,original sound  - Scarlett Whitening Official,90,0,1,1,0.5476190476190477,92,"[""Body Lotion"", ""20RIBU-an"", ""Bestie"", ""SuperBrandDay"", ""kehabisan""]"
16300,2025-02-27 00:00:00,Gak nyangka....  Masih ada #SuperBrandDay  Buy 5 Get 10 bahkan diskon sampai 50%  Ada juga special launching Blue Hydra HARGA KHUSUS⭐️ Yuk Checkout Sekarang🛍,#SuperBrandDay ,original sound  - Scarlett Whitening Official,76,5,3,4,0.5398773006134969,88,"[""SuperBrandDay"", ""Buy 5 Get 10"", ""diskon"", ""Blue Hydra"", ""Checkout"", ""special launching""]"
