Views,Post_Date,Description,Hashtags,Music,Likes,Comments,Shares,Saves,Engagement_Rate,Total_Engagement,Gemini_Keywords
5316,2025-02-23 00:00:00,Challenge beauties tebak harga elixir 🙌🏻  Yuk jangan lupa ke Rans Carnival Kota Malang 21-23 Feb karena MSGlow banyak promo & aktifitas menarik ✨  #MSGlow  #MSGlowBeauty  #ranscarnival  #ranscarnivalmalang  #malang  ,"#MSGlow , #MSGlowBeauty , #ranscarnival , #ranscarnivalmalang , #malang ",suara asli  - msglow.beauty,177,2,2,6,3.5176824680210683,187,"[""MSGlow"", ""MSGlowBeauty"", ""promo"", ""Rans Carnival"", ""elixir"", ""Malang""]"
5008,2025-02-23 00:00:00,Keren keren banget beauties di Malang ini 🤩🙌🏻  Yuk jangan lupa ke Rans Carnival Kota Malang 21-23 Feb karena MSGlow banyak promo & aktifitas menarik ✨  #MSGlow  #MSGlowBeauty  #ranscarnival  #ranscarnivalmalang  #malang  ,"#MSGlow , #MSGlowBeauty , #ranscarnival , #ranscarnivalmalang , #malang ",original sound  - msglow.beauty,365,3,2,4,7.468051118210862,374,"[""MSGlow"", ""MSGlowBeauty"", ""promo"", ""Rans Carnival"", ""Malang"", ""beauties""]"
58600,2025-02-22 00:00:00,"Facial wash lama sama yang baru sama semua ya bun, cuma di packagingnya aja yang beda... yang masih pada bingung gas checkout sekarang aja, udah tenang kan ya hehehehe #fyp  #msglow  #facialwash  #facewash  #msglowbeauty  #myroutine  #sabuncucimuka  #sabunmuka  #rekomendasifacialwash  #newpackaging  #bestseller  #bestselling  #dailyroutine  #review  ","#fyp , #msglow , #facialwash , #facewash , #msglowbeauty , #myroutine , #sabuncucimuka , #sabunmuka , #rekomendasifacialwash , #newpackaging , #bestseller , #bestselling , #dailyroutine , #review ",original sound  - msglow.beauty,599,29,141,64,1.4215017064846416,833,"[""facialwash"", ""msglow"", ""sabuncucimuka"", ""newpackaging"", ""review"", ""dailyroutine"", ""rekomendasifacialwash""]"
113600,2025-02-22 00:00:00,"Payday bund diskon bund!!! Kalo kulit kamu kayak gini, kamu butuh ini guys, tonton videonyaaa deh dan langsung gas checkout mumpung promo todayyy #msglow  #fyp  #msglowbeauty  #payday  #paydaysale  #paydaysave  #promo  #bantingharga  #myroutine  #whiteningdaycream  #kontenviral  #skincareroutine  #spf30pa➕➕➕  #trendskincare  #trendingvideo  ","#msglow , #fyp , #msglowbeauty , #payday , #paydaysale , #paydaysave , #promo , #bantingharga , #myroutine , #whiteningdaycream , #kontenviral , #skincareroutine , #spf30pa➕➕➕ , #trendskincare , #trendingvideo ",original sound - ᶜ ʰ ˡ ˡ ˣ ᵉ ᵈ ⁱ ᵗ ˢ - chllxedits,546,4,36,21,0.534330985915493,607,"[""msglow"", ""skincareroutine"", ""whiteningdaycream"", ""spf30pa+++"", ""promo"", ""payday"", ""diskon""]"
4851,2025-02-22 00:00:00,Minglow lagi ada di Rans Carnival Of course kamu bisa cari produk MSGlow Beauty loh!!!✨  #MSGlow  #MSGlowBeauty  #RansCarnival  #RansCarnivalMalang  #Malang  ,"#MSGlow , #MSGlowBeauty , #RansCarnival , #RansCarnivalMalang , #Malang ",suara asli  - msglow.beauty,236,0,1,3,4.94743351886209,240,"[""msglow"", ""msglowbeauty"", ""ranscarnival"", ""produk"", ""malang""]"
7163,2025-02-22 00:00:00,Ikan hiu melayang layang MsGlow ada di rans carnival kota Malang nih sayang 😝  Yukk beauties merapat ke booth MSGlow yahhh ✨🙌🏻  #MSGlow  #MSGlowBeauty  #ranscarnival  #ranscarnivalmalang  #malang  ,"#MSGlow , #MSGlowBeauty , #ranscarnival , #ranscarnivalmalang , #malang ",original sound  - msglow.beauty,433,0,3,4,6.142677649029736,440,"[""msglow"", ""msglowbeauty"", ""ranscarnival"", ""booth"", ""malang"", ""beauties""]"
5507,2025-02-22 00:00:00,Hayoo siapa nih yang menang challenge dari minglow di acara rans carnival kota Malang ??? 🥳  #MSGlowBeauty  #ranscarnivalmalang  #RansCarnival  #malang  ,"#MSGlowBeauty , #ranscarnivalmalang , #RansCarnival , #malang ",original sound  - msglow.beauty,282,0,2,2,5.19339023061558,286,"[""msglowbeauty"", ""ranscarnival"", ""challenge"", ""malang"", ""menang""]"
14200,2025-02-22 00:00:00,"Keep your skin healthy and glowing with UV Protection💫  Beauties, tahu ngga sih kalau efek dari paparan sinar UV emang ngga boleh disepelekan yah! Salah satu efeknya bisa mempercepat penuaan dini dan munculnya hiperpigmentasi pada kulit😱  Beauties ngga mau kan mengalami hal serupa? Mulai sekarang yuk jaga kulitmu dengan rajin menggunakan SUNWHITE setiap hari ☀️   ☀️Sunwhite 6-in-1 daily brightening & protection dengan SPF PA++++   🌞Sunwhite Ultimate 5-in-1 UV defense & skin soothing dengan SPF 50 PA++++  Dapatkan segera Sunwhite Series MSGLOW Beauty di seller resmi kami di kotamu, kunjungi msglowid.com   #MSGLOWBeauty ",#MSGLOWBeauty ,original sound  - msglow.beauty,216,2,37,12,1.8802816901408452,267,"[""UV Protection"", ""penuaan dini"", ""hiperpigmentasi"", ""Sunwhite"", ""SPF"", ""brightening"", ""protection""]"
34000,2025-02-22 00:00:00,Paydayy promo hari ini guys!!! Jangan lupa klaim vouchersnya juga loh... buruan checkout sekaraaang #msglow  #fyp  #msglowbeauty  #payday  #paydaysale  #paydaysave  #promo  #diskontiktokshop  #whitecelldna  #retinolskincare  #retinol  ,"#msglow , #fyp , #msglowbeauty , #payday , #paydaysale , #paydaysave , #promo , #diskontiktokshop , #whitecelldna , #retinolskincare , #retinol ",original sound  - msglow.beauty,279,4,16,10,0.9088235294117647,309,"[""promo"", ""diskon"", ""WhiteCellDNA"", ""retinol"", ""skincare"", ""payday"", ""sale""]"
10900,2025-02-22 00:00:00,Capek juga nih kulitnya glowing dan sehat semua badannya gara-gara White Forte Body Lotion 🥹🩵🩵 #eliteglowbal  #glowtospain  #whitefortebodydosting  ,"#eliteglowbal , #glowtospain , #whitefortebodydosting ",original sound  - msglow.beauty,353,1,1,4,3.2935779816513766,359,"[""glowing"", ""sehat"", ""White Forte Body Lotion"", ""body lotion"", ""kulit""]"
4242,2025-02-22 00:00:00,Hai beauties kalian bisa cari produk MSGlow Beauty di Rans Carnival Kota Malang 21-23 Februari 2025 ini loh!!! 🥳✨  Yuk datang sekarang juga beautiess!!! 🙌🏻,-,suara asli  - msglow.beauty,268,1,0,5,6.459217350306459,274,"[""produk MSGlow Beauty"", ""Rans Carnival"", ""Kota Malang""]"
18100,2025-02-22 00:00:00,White Forte Body Dosting nih rahasia badan glowing dan sehat 🩵 #eliteglowbal  #glowtospain  #whitefortebodydosting  ,"#eliteglowbal , #glowtospain , #whitefortebodydosting ",Shopping Time - Vin Music,328,3,3,7,1.8839779005524864,341,"[""White Forte Body Dosting"", ""glowing"", ""sehat"", ""badan"", ""body lotion""]"
12900,2025-02-21 00:00:00,Hayo tebak mana yang paling mahal? 😂    Fyi: jadi motivasi ya #eliteglowbal  #glowtospain  ,"#eliteglowbal , #glowtospain ",original sound  - msglow.beauty,126,8,3,4,1.0930232558139534,141,"[""eliteglowbal"", ""glowtospain"", ""mahal"", ""motivasi""]"
21500,2025-02-21 00:00:00,EliteGlowbal MSGLOW bener bener ngebuktiin klo wanita itu hebat dan bisa mendapatkan apapun yang dia mau atas kerja kerasnya sendiri 🥹🩵 #eliteglowbal  #glowtospain  ,"#eliteglowbal , #glowtospain ",original sound  - msglow.beauty,460,54,2,8,2.4372093023255816,524,"[""eliteglowbal"", ""glowtospain"", ""wanita"", ""hebat"", ""kerja keras""]"
15400,2025-02-20 00:00:00,Nah buat beauties yang masih bingung gimana cara penggunaan Whitening Daycream nihh minglow kasih tau caranyaa🤩🤩✨ #MSGLOWBEAUTY  #msglow  ,"#MSGLOWBEAUTY , #msglow ",original sound  - msglow.beauty,299,18,58,17,2.5454545454545454,392,"[""Whitening"", ""Daycream"", ""penggunaan"", ""MSGLOWBEAUTY"", ""msglow"", ""beauties"", ""minglow""]"
6038,2025-02-20 00:00:00,Perbedaan sunwhite daily cream sama whitening day cream apasih min??? Nih tonton sampe abis yaaa #msglow  #fyp  #msglowbeauty  #daycream  #myroutine  #comparison  #videotrending  #kulitcerah  #kulitglowing  #fypage  #viraltiktok  #kontenviral  #trendingtiktok  ,"#msglow , #fyp , #msglowbeauty , #daycream , #myroutine , #comparison , #videotrending , #kulitcerah , #kulitglowing , #fypage , #viraltiktok , #kontenviral , #trendingtiktok ",GOOD GRACES x BE MY BABY by Adamusic - Adam Wright,242,4,99,12,5.9125538257701225,357,"[""sunwhite"", ""daily cream"", ""whitening day cream"", ""msglow"", ""msglowbeauty"", ""perbedaan"", ""kulitcerah"", ""kulitglowing""]"
25400,2025-02-19 00:00:00,Rayain seller MSGLOW Beauty di Madrid Spanyol 🥰✨ #eliteglowbal  #glowtospain  #nagitaslavina  ,"#eliteglowbal , #glowtospain , #nagitaslavina ",original sound  - msglow.beauty,790,21,3,28,3.3149606299212597,842,"[""seller"", ""MSGLOW Beauty"", ""Madrid"", ""Spanyol"", ""eliteglowbal"", ""glowtospain"", ""nagitaslavina""]"
4955,2025-02-19 00:00:00,Ternyata kakak-kakak yang kulitnya glowing itu aku sekarang...xixixi bener-bener bersyukur punya kulit kayak gini #msglow  #fyp  #msglowbeauty  #fypage  #skincare  #ternyata  #trending  #trendingtiktok  #trendingnow  #trendtiktok  #glowing  #kulitcerah  #kulitglowing  #skincareviral  #kontenviral  #viraltiktok  ,"#msglow , #fyp , #msglowbeauty , #fypage , #skincare , #ternyata , #trending , #trendingtiktok , #trendingnow , #trendtiktok , #glowing , #kulitcerah , #kulitglowing , #skincareviral , #kontenviral , #viraltiktok ",Dj Komang Perayaan Mati Rasa - DjKomangRimex,27,2,44,16,1.7961654894046417,89,"[""glowing"", ""kulitcerah"", ""kulitglowing"", ""skincare"", ""msglow"", ""msglowbeauty"", ""skincareviral""]"
20600,2025-02-18 00:00:00,Nahloh siapa yang belum skincarean night cream hari ini??? Jangan bobo dulu hayuk gas ambil night cream dan pakai yuukkss #msglow  #fyp  #msglowbeauty  #fypage  #skincare  #beauty  #nightroutine  #skincareroutine  #nightcream  #skincare  #glowing  #kulitcerah  #kulitglowing  #skincareviral  #viraltiktok  ,"#msglow , #fyp , #msglowbeauty , #fypage , #skincare , #beauty , #nightroutine , #skincareroutine , #nightcream , #skincare , #glowing , #kulitcerah , #kulitglowing , #skincareviral , #viraltiktok ",-,450,6,54,18,2.5631067961165046,528,"[""night cream"", ""skincare"", ""glowing"", ""kulitcerah"", ""kulitglowing"", ""msglow"", ""msglowbeauty"", ""nightroutine"", ""skincareroutine""]"
78700,2025-02-18 00:00:00,Surprise Birthday Kak Gigi (BA MSGLOW) di Spanyol 🇪🇸❤️ #eliteglowbal  #glowtospain  #nagitaslavina  ,"#eliteglowbal , #glowtospain , #nagitaslavina ",original sound  - msglow.beauty,2868,43,12,90,3.8284625158831007,3013,"[""msglow"", ""BA MSGLOW"", ""eliteglowbal"", ""glowtospain"", ""nagitaslavina""]"
62500,2025-02-17 00:00:00,Moment2 romantis di kota spanyol 🥰🩵 #eliteglowbal  #glowtospain  ,"#eliteglowbal , #glowtospain ",original sound  - msglow.beauty,429,5,2,5,0.7056,441,"[""eliteglowbal"", ""glowtospain""]"
113300,2025-02-17 00:00:00,wahhh kandungan dari BODY SERIES MSGLOW BEAUTY menarik banget yah beauty🤩🤩🤩 #MSGLOWBEAUTY  #msglow  ,"#MSGLOWBEAUTY , #msglow ",Milk Tea - Official Sound Studio,554,28,122,57,0.6716681376875552,761,"[""BODY SERIES"", ""MSGLOW BEAUTY"", ""msglow"", ""kandungan""]"
132600,2025-02-17 00:00:00,kalau skincarean kadang suka lupa waktu ya gak sih beautieesss??? 👀😂😂😂🤭 #MSGLOWBEAUTY  #msglow  ,"#MSGLOWBEAUTY , #msglow ",Milk Tea - Official Sound Studio,369,0,9,7,0.29034690799396684,385,"[""skincarean"", ""beautieesss"", ""MSGLOWBEAUTY"", ""msglow""]"
6319,2025-02-17 00:00:00,Gini nih kalo namanya woman... girls being girls yekaannn... dikit-dikit checkout apalagi skincare yang ini nih xixixii... kamu gini juga gak guys??? #msglow  #fyp  #msglowbeauty  #fypage  #skincare  #skincarecheck  #skincareroutine  #myroutine  #kontenviral  #viraltiktok  #skincareviral  #msglowviral  #skincaretiktok  #rekomendasiskincare  ,"#msglow , #fyp , #msglowbeauty , #fypage , #skincare , #skincarecheck , #skincareroutine , #myroutine , #kontenviral , #viraltiktok , #skincareviral , #msglowviral , #skincaretiktok , #rekomendasiskincare ",original sound  - audy ☆,331,1,35,5,5.8870074378857415,372,"[""skincare"", ""skincarecheck"", ""skincareroutine"", ""myroutine"", ""skincareviral"", ""msglow"", ""rekomendasiskincare""]"
9129,2025-02-17 00:00:00,Siapa nih yang punya temen kayak gini juga? 😂🩵 #eliteglowbal  #glowtospain  #whitefortemsglow  ,"#eliteglowbal , #glowtospain , #whitefortemsglow ",original sound  - msglow.beauty,408,8,4,2,4.6226311753751785,422,"[""eliteglowbal"", ""glowtospain"", ""whitefortemsglow""]"
70800,2025-02-17 00:00:00,Siapa yang udah gak sabar buat coba Body Lotion dan Body Dosting MSGLOW? Yang pasti aman dan terpercaya 🥰🩵🩵#eliteglowbal  #glowtospain  ,"#eliteglowbal , #glowtospain ",original sound  - msglow.beauty,509,9,2,6,0.7429378531073446,526,"[""Body Lotion"", ""Body Dosting"", ""MSGLOW"", ""aman"", ""terpercaya"", ""eliteglowbal"", ""glowtospain""]"
80200,2025-02-17 00:00:00,"Tidak perlu banyak bicara, biarkan hasil jerih payah yang menunjukan hasilnya ❤️✨ #eliteglowbal  #glowtospain  #lucintaluna  ","#eliteglowbal , #glowtospain , #lucintaluna ",original sound  - msglow.beauty,557,10,13,11,0.7369077306733167,591,"[""eliteglowbal"", ""glowtospain"", ""hasil jerih payah""]"
1200000,2025-02-16 00:00:00,"Yaampun kak luna ini ya ada-ada aja kelakuaannya, next kita challenges apa lagi ya ka luna? Komen dibawah #glowtospain  #eliteglowbal  #lucintalunamanjalita  #lucintaluna  ","#glowtospain , #eliteglowbal , #lucintalunamanjalita , #lucintaluna ",original sound  - msglow.beauty,13900,195,356,622,1.2560833333333334,15073,"[""glowtospain"", ""eliteglowbal"", ""challenges"", ""lucintaluna"", ""lucintalunamanjalita""]"
68700,2025-02-16 00:00:00,Bener bener bersyukur banget ❤️✨ terima kasih banyak buat Bapak Ibu founder tersayang kita ❤️ #glowtospain  #eliteglowbal  #lifeatmsglow  ,"#glowtospain , #eliteglowbal , #lifeatmsglow ",original sound  - msglow.beauty,285,10,6,9,0.4512372634643377,310,"[""glowtospain"", ""eliteglowbal"", ""lifeatmsglow"", ""founder"", ""bersyukur""]"
148600,2025-02-16 00:00:00,Gakpapa yang penting punya seller2 udah kayak keluarga sendiri ❤️ #glowtospain  #eliteglowbal  ,"#glowtospain , #eliteglowbal ",original sound  - msglow.beauty,1237,17,8,24,0.8654104979811574,1286,"[""glowtospain"", ""eliteglowbal"", ""seller"", ""keluarga""]"
532200,2025-02-16 00:00:00,"Ngerayain ultah seller di Spanyol 🇪🇸, kerasa banget kehangatannya sampe sini 🥹❤️ #glowtospain  #eliteglowbal  ","#glowtospain , #eliteglowbal ",original sound  - msglow.beauty,4151,53,30,203,0.8337091319052987,4437,"[""glowtospain"", ""eliteglowbal"", ""ultah"", ""seller"", ""Spanyol"", ""kehangatan""]"
187000,2025-02-15 00:00:00,Petjah banget emang kalau sama ka lucinta luna ✨😂 #lucintaluna  #glowtospain  ,"#lucintaluna , #glowtospain ",original sound  - msglow.beauty,2518,46,61,106,1.460427807486631,2731,"[""lucintaluna"", ""glowtospain"", ""petjah""]"
362000,2025-02-15 00:00:00,Ini dia keseruan EliteGlowbal di Barcelona Day 1 ❤️🇪🇸 #eliteglowbal  #glowtospain  #barcelona  ,"#eliteglowbal , #glowtospain , #barcelona ",original sound  - msglow.beauty,3761,65,35,116,1.0986187845303867,3977,"[""EliteGlowbal"", ""glowtospain"", ""Barcelona"", ""keseruan"", ""skincare"", ""beauty""]"
116300,2025-02-15 00:00:00,Tungguin keseruaaan MSGLOW team di spaainn!! 🤩🤩 #MSGLOWBEAUTY  ,#MSGLOWBEAUTY ,Milk Tea - Official Sound Studio,724,17,5,30,0.6672398968185727,776,"[""MSGLOWBEAUTY"", ""MSGLOW"", ""team"", ""spain"", ""keseruan"", ""beauty""]"
143200,2025-02-15 00:00:00,Gak dimana2 ka keanu @Keanuagl  emang suka marah2 yaa tapi gemesh banget 😂❤️🇪🇸 #eliteglowbal  #glowtospain  #barcelona  ,"#eliteglowbal , #glowtospain , #barcelona ",original sound  - msglow.beauty,3557,45,11,69,2.5712290502793294,3682,"[""EliteGlowbal"", ""glowtospain"", ""Barcelona"", ""Keanuagl"", ""skincare"", ""beauty""]"
77100,2025-02-15 00:00:00,Makan malam hari pertama di Barcelona 🇪🇸❤️ gak sabar nunggu keseruan EliteGlowbal besok 🇪🇸 #eliteglowbal  #glowtospain  #barcelona  ,"#eliteglowbal , #glowtospain , #barcelona ",A Kiss from Spain - Michael Pearse,460,4,6,4,0.6147859922178988,474,"[""EliteGlowbal"", ""glowtospain"", ""Barcelona"", ""keseruan"", ""makan malam"", ""skincare"", ""beauty""]"
5239,2025-02-15 00:00:00,Niiihh masih ada promo spesial hari valentines loh beautiess!!! yukkk nikmatin promo nyaaa😍😍😍😍💖💖💖 #MSGLOWBEAUTY  ,#MSGLOWBEAUTY ,Milk Tea - Official Sound Studio,346,0,12,5,6.92880320671884,363,"[""MSGLOWBEAUTY"", ""promo"", ""valentines"", ""beautiess"", ""spesial"", ""beauty"", ""MSGLOW""]"
51000,2025-02-15 00:00:00,Happy Valentines Day beauties🤩💖 minglow bagi bagi hadiah gratis nihhh spesial di hari valentines! siapa yaang mauu komen dibawah yah🤔🤭🤩 #MSGLOWBEAUTY  ,#MSGLOWBEAUTY ,original sound  - msglow.beauty,392,4,3,3,0.788235294117647,402,"[""MSGLOWBEAUTY"", ""hadiah"", ""gratis"", ""Valentines"", ""beauties""]"
92700,2025-02-15 00:00:00,"Gak cuman jualan doang, tapi kita juga dapet jalan2 keliling dunia setiap tahun gratis loh #eliteglowbal  #glowtospain  ","#eliteglowbal , #glowtospain ",original sound  - msglow.beauty,478,16,7,7,0.5480043149946063,508,"[""jualan"", ""jalan2"", ""keliling dunia"", ""gratis"", ""eliteglowbal"", ""glowtospain""]"
70400,2025-02-15 00:00:00,"Jangan ngaku fans Barcelona kalau belum ke Barcelona langsung, bener2 seru banget Seller MSGLOW jalan2 Keliling Barcelona ❤️ #barcelona  #glowtospain  ","#barcelona , #glowtospain ",original sound  - msglow.beauty,73,1,4,1,0.1122159090909091,79,"[""Barcelona"", ""Seller MSGLOW"", ""jalan2"", ""Keliling Barcelona"", ""glowtospain""]"
6165,2025-02-14 00:00:00,"Udah tahun 2025, tapi masih belum juga pakai perling serum satu ini... buruan checkout sekarang juga di keranjang kuning gas gas gas #msglow  #msglowbeauty  #fyp  #fypage  #peeling  #peelingserum  #eksfoliasi  #exfoliation  #skincare  #kontenviral  #ugc  #ugcexample  #produkviral  #aesthetic  #launching  ","#msglow , #msglowbeauty , #fyp , #fypage , #peeling , #peelingserum , #eksfoliasi , #exfoliation , #skincare , #kontenviral , #ugc , #ugcexample , #produkviral , #aesthetic , #launching ",original sound  - msglow.beauty,340,0,36,4,6.163828061638281,380,"[""peeling"", ""peelingserum"", ""eksfoliasi"", ""exfoliation"", ""skincare"", ""msglow"", ""msglowbeauty""]"
64900,2025-02-14 00:00:00,Nantikan keseruan EliteGlowbal Glow to Spain 🇪🇸🥰✨,-,original sound  - msglow.beauty,382,1,5,2,0.6009244992295839,390,"[""EliteGlowbal"", ""Glow to Spain"", ""keseruan""]"
46200,2025-02-13 00:00:00,Hari Valentine sebentar lagi nih beauties!! spesial hari valentine minglow punya promo nihh buat kaliann😍😍 yuk yang masih bingung mau beliin pacarnya hadiah apa untuk valentine langsung aja CO!! 😍❤️❤️❤️ #MSGLOWBEAUTY  #msglow  ,"#MSGLOWBEAUTY , #msglow ",original sound  - msglow.beauty,317,7,5,1,0.7142857142857143,330,"[""Valentine"", ""promo"", ""hadiah"", ""MSGLOWBEAUTY"", ""msglow""]"
56100,2025-02-13 00:00:00,Yuk tebak di kolom komentar kira-kira harga produk terbaru MSGLOW berapa yah? 🤔🤔 #MSGLOWBEAUTY  #msglow  ,"#MSGLOWBEAUTY , #msglow ",original sound  - msglow.beauty,129,16,3,0,0.26381461675579326,148,"[""produk terbaru"", ""harga"", ""MSGLOWBEAUTY"", ""msglow"", ""tebak""]"
8395,2025-02-13 00:00:00,Emang ya kalo ada masalah kulit itu auto ovt banget...udah tau gitu jangan dicuekin yaaa beauties gas langsung pakai skincare yang aman aman ajaa #msglow  #msglowbeauty  #fyp  #fypage  #serum  #skincare  #skincareroutine  #videotrending  #kontenviral  #trendviral  #kulitglowing  #kulitcerah  #trendingvideo  ,"#msglow , #msglowbeauty , #fyp , #fypage , #serum , #skincare , #skincareroutine , #videotrending , #kontenviral , #trendviral , #kulitglowing , #kulitcerah , #trendingvideo ",suara asli  - LUCKY CELL CIRACAS,252,8,48,25,3.9666468135795117,333,"[""masalah kulit"", ""skincare"", ""aman"", ""msglow"", ""msglowbeauty"", ""serum"", ""kulit glowing""]"
145500,2025-02-13 00:00:00,Lebih baik bersabar tapi hasilnya maksimal dari pada instant tapi malah bikin kulit russk 🥰❤️ udah ready buat coba? #whitefortebodylotionmsglow  ,#whitefortebodylotionmsglow ,original sound  - msglow.beauty,361,16,22,15,0.2845360824742268,414,"[""sabar"", ""hasil maksimal"", ""kulit rusak"", ""whitefortebodylotionmsglow"", ""ready""]"
9879,2025-02-12 00:00:00,Treat your skin with our peeling... yang masih ngeluh dan pusing sama kulitnya buruan checkout di keranjang kuning mumpung promo #msglow  #msglowbeauty  #peeling  #peelingserum  #fyp  #fypage  #produkviral  #kontenviral  #diskontiktokshop  #videotrending  #trendviral  #rekomendasipeeling  #peelingsolution  ,"#msglow , #msglowbeauty , #peeling , #peelingserum , #fyp , #fypage , #produkviral , #kontenviral , #diskontiktokshop , #videotrending , #trendviral , #rekomendasipeeling , #peelingsolution ",original sound  - msglow.beauty,299,2,43,6,3.542868711408037,350,"[""treat your skin"", ""peeling"", ""kulit"", ""promo"", ""msglow"", ""msglowbeauty"", ""peelingserum""]"
69000,2025-02-12 00:00:00,Kataa siapa seller MSGLOW BEAUTY udah gak sejahtera lagi? 🙄 #spain  #glowtospain  #MSGLOWBeauty  #eliteglowbal  ,"#spain , #glowtospain , #MSGLOWBeauty , #eliteglowbal ",original sound  - msglow.beauty,464,0,2,2,0.6782608695652174,468,"[""MSGLOWBeauty"", ""seller"", ""sejahtera"", ""Spain"", ""Glowtospain"", ""Eliteglowbal""]"
5198,2025-02-12 00:00:00,Elite Glowbal Visit to Kosmesia ✨🤩 #EliteGlowbal  #MSGLOWBEAUTY  #msglow  ,"#EliteGlowbal , #MSGLOWBEAUTY , #msglow ",original sound  - msglow.beauty,302,0,1,1,5.848403232012313,304,"[""EliteGlowbal"", ""MSGLOWBEAUTY"", ""msglow"", ""Kosmesia"", ""Visit""]"
45100,2025-02-12 00:00:00,Coba tebak kira2 artis ternama siapa nih yang bakal ikut seller MSGLOW Beauty ke Spain? 😍❤️🇪🇸 #MSGLOWBeauty  #spain  #glowtospain   ,"#MSGLOWBeauty , #spain , #glowtospain ",original sound  - msglow.beauty,336,4,2,2,0.7627494456762749,344,"[""artis"", ""seller"", ""MSGLOWBeauty"", ""Spain"", ""Glowtospain""]"
40900,2025-02-12 00:00:00,Warnanya dan benefitsnya sebanding yaaa ternyataa xixixii emang ya kalo udah ngomongin facial wash dan cleanser ya ini nih fav nya beauties #msglow  #msglowbeauty  #kontenviral  #fyp  #fypage  #kulitglowing  #facewash  #facialwash  #sabunmuka  #sabuncucimuka  #skincareviral  #viralvideo  #produkviral  #rekomendasifacialwash  #cleanser  ,"#msglow , #msglowbeauty , #kontenviral , #fyp , #fypage , #kulitglowing , #facewash , #facialwash , #sabunmuka , #sabuncucimuka , #skincareviral , #viralvideo , #produkviral , #rekomendasifacialwash , #cleanser ",Funny funny weird - MrM,430,19,43,13,1.234718826405868,505,"[""facialwash"", ""cleanser"", ""kulitglowing"", ""sabunmuka"", ""skincareviral"", ""msglow"", ""msglowbeauty""]"
39100,2025-02-12 00:00:00,Siapaa yaang udah readyy buat ACNEZONE BB Premium? 😍😍❤️ #MSGLOWBeauty  #acnezonebbpremium  ,"#MSGLOWBeauty , #acnezonebbpremium ",suara asli  - msglow.beauty,495,36,30,20,1.485933503836317,581,"[""ACNEZONEBBPremium"", ""MSGLOWBeauty"", ""ready"", ""acne"", ""bbcream""]"
8977,2025-02-12 00:00:00,"Ada kabar baik nih buat beauties facial wash fav kamuu lagi diskon dong hari ini dan cuma hari ini, jadi gak usah nunggu nunggu lagi buat checkout sekarang di keranjang kuning buruaaannn #msglow  #msglowbeauty  #kontenviral  #fyp  #fypage  #kulitglowing  #facewash  #facialwash  #sabunmuka  #sabuncucimuka  #skincareviral  #viralvideo  #produkviral  #rekomendasifacialwash  ","#msglow , #msglowbeauty , #kontenviral , #fyp , #fypage , #kulitglowing , #facewash , #facialwash , #sabunmuka , #sabuncucimuka , #skincareviral , #viralvideo , #produkviral , #rekomendasifacialwash ",original sound - Clint,296,3,18,7,3.6092235713490033,324,"[""facial wash"", ""sabun muka"", ""skincare viral"", ""kulit glowing"", ""rekomendasi facial wash"", ""msglow""]"
5294,2025-02-11 00:00:00,"Ini nih guys kenapa kok selalu pakai night cream, tonton deh sampai abis yaaaa #msglow  #msglowbeauty  #trend  #viral  #nightroutine  #nightskincareroutine  #kontenviral  #nightskincare  #kontenviral  #fyp  #fypage  #kulitglowing  #plumpy  ","#msglow , #msglowbeauty , #trend , #viral , #nightroutine , #nightskincareroutine , #kontenviral , #nightskincare , #kontenviral , #fyp , #fypage , #kulitglowing , #plumpy ",original sound - Flin.aep,252,3,80,8,6.479032867397053,343,"[""night cream"", ""night skincare routine"", ""kulit glowing"", ""plumpy"", ""msglow"", ""night routine""]"
31700,2025-02-11 00:00:00,Siapa yang masih belum bisa moveone dari Anniversary MSGLOW Beauty kemaren? 😍🥰  ,-,original sound  - msglow.beauty,647,50,4,13,2.252365930599369,714,"[""Anniversary"", ""MSGLOW Beauty"", ""msglow""]"
4364,2025-02-11 00:00:00,"Guys guys guys yang masih ngeluh sama kondisi kulitnya, tonton video minglow dulu jangan di skip dan langsung gas checkout #msglow  #msglowbeauty  #trend  #viral  #viralvideo  #acnefighter  #kulitjerawat  #kontenviral  #facewash  #facialwash  #fyp  #skincareviral  #kulitsensitif  #acneskin  #acneproneskin  #sabuncucimuka  ","#msglow , #msglowbeauty , #trend , #viral , #viralvideo , #acnefighter , #kulitjerawat , #kontenviral , #facewash , #facialwash , #fyp , #skincareviral , #kulitsensitif , #acneskin , #acneproneskin , #sabuncucimuka ",Funny funny weird - MrM,248,0,10,2,5.957836846929423,260,"[""kulit jerawat"", ""acne fighter"", ""kulit sensitif"", ""acne skin"", ""acne prone skin"", ""facial wash"", ""msglow""]"
3244,2025-02-11 00:00:00,Terimakasih banyak para beauties yang sudah mampir booth MSGlow Beauty di Surabaya x Beauty 2025 🥳  #AmanTerpercaya #KembaliKeMSGLOW  #skincare  #glowing  #surabayaxbeauty  #surabayaxbeauty2025  ,"#AmanTerpercaya , #KembaliKeMSGLOW , #skincare , #glowing , #surabayaxbeauty , #surabayaxbeauty2025 ",original sound  - msglow.beauty,285,0,0,0,8.78545006165228,285,"[""skincare"", ""glowing"", ""Surabaya x Beauty"", ""beauty"", ""msglow"", ""AmanTerpercaya""]"
