Views,Post_Date,Description,Hashtags,Music,Likes,Comments,Shares,Saves,Engagement_Rate,Total_Engagement,Gemini_Keywords
287400,2025-03-02 00:00:00,Kok ngga nunggu gajian dulu deh habisnya? 🫵😭 #Somethinc  #SkincareCowok  #PakaiSomethinc  ,"#Somethinc , #SkincareCowok , #PakaiSomethinc ",original sound  - Festomic,402,7,31,57,0.17292971468336812,497,"[""gajian"", ""habis"", ""somethinc"", ""skincare"", ""cowok""]"
149500,2025-03-02 00:00:00,Jawab Cepat Edisi Ramadan!🌙✨ #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ","Funny video ""Carmen Prelude"" Arranging weakness(836530) - yo suzuki(akisai)",592,11,17,30,0.43478260869565216,650,"[""jawab cepat"", ""ramadan"", ""somethinc"", ""edisi"", ""puasa""]"
16100,2025-03-02 00:00:00,Rekomendasi Skincare untuk Bumil! 🤰🏻✨ #somethinc  #pakaisomethinc  ,"#somethinc , #pakaisomethinc ",Dance It Up - Muspace Lofi,111,1,6,40,0.9813664596273293,158,"[""Bumil"", ""Skincare"", ""Rekomendasi"", ""Somethinc"", ""Ibu hamil""]"
92500,2025-03-02 00:00:00,"Jangan ya Squad, bahaya🤫#Somethinc  #PakaiSomethinc  ","#Somethinc , #PakaiSomethinc ",Funk it up - Official Sound Studio,315,5,26,21,0.39675675675675676,367,"[""Bahaya"", ""Skincare"", ""Somethinc"", ""Squad"", ""Peringatan""]"
101200,2025-03-01 00:00:00,"Kulit tetep kalem, lembab & terhidrasi selama bulan puasa?! Pakai moisturizer yang satu ini dong!✨ #Somethinc  #PakaiSomethinc  ","#Somethinc , #PakaiSomethinc ",Swear By It - Chris Alan Lee,356,9,39,39,0.43774703557312256,443,"[""Kulit"", ""Lembab"", ""Terhidrasi"", ""Moisturizer"", ""Somethinc"", ""Puasa""]"
241900,2025-03-01 00:00:00,Skincare Smoothies biar kulit tetap lembab & glowing selama Bulan Ramadan!✨🍃#somethinc  #pakaisomethinc  ,"#somethinc , #pakaisomethinc ",original sound  - Somethinc Official,724,18,27,130,0.37164117403885905,899,"[""Skincare"", ""Smoothies"", ""Lembab"", ""Glowing"", ""Ramadan"", ""Somethinc""]"
13800,2025-03-01 00:00:00,Sisanya tinggal rebutan Takjil 🙏🙏 #Somethinc  #PakaiSomethinc  #SkincareCowok  ,"#Somethinc , #PakaiSomethinc , #SkincareCowok ",original sound  - gwyn,71,4,9,8,0.6666666666666667,92,"[""Somethinc"", ""SkincareCowok"", ""Skincare"", ""Perawatan kulit"", ""Pria""]"
18700,2025-03-01 00:00:00,Replying to @crlyn  ini ya Squad. Cus checkout di oren sekarang💜✨ #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",Intergalactic Janet - Ley Soul,132,17,15,48,1.1336898395721926,212,"[""Somethinc"", ""PakaiSomethinc"", ""checkout"", ""Squad"", ""oren""]"
29400,2025-02-28 00:00:00,"Meskipun perut krubuk-krubuk, tetep semangat puasanya ya Squad!😝💜 #Somethinc  #PakaiSomethinc  ","#Somethinc , #PakaiSomethinc ",original sound - Somethinc Official,72,10,34,15,0.44557823129251706,131,"[""Somethinc"", ""PakaiSomethinc"", ""Squad"", ""puasa"", ""semangat""]"
72800,2025-02-28 00:00:00,Replying to @rose🎖️  Ini dia contekan ombre lipsnya😍✨ Semoga membantu Squad!💜 #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",original sound - Somethinc Official,538,36,79,242,1.2293956043956045,895,"[""Somethinc"", ""PakaiSomethinc"", ""Squad"", ""ombre lips"", ""contekkan""]"
925300,2025-02-28 00:00:00,Satu aja gak cukup shay😘💜 #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",DJ KOMANG CRY JEDAG JEDUG - DjKomangRimex,3074,65,131,282,0.38387549983789043,3552,"[""Somethinc"", ""PakaiSomethinc"", ""shay"", ""cukup""]"
20200,2025-02-28 00:00:00,"Disaat doi bikin ngga tenang, ada Calm Down yang bisa nenangin ☝️🥺 #SkincareCowok  #Somethinc  #PakaiSomethinc  ","#SkincareCowok , #Somethinc , #PakaiSomethinc ",suono originale - 𝙎𝙊𝙁𝙏𝙇𝙔,39,2,1,8,0.24752475247524752,50,"[""Somethinc"", ""PakaiSomethinc"", ""SkincareCowok"", ""Calm Down"", ""nenangin"", ""doi""]"
872000,2025-02-28 00:00:00,Jangan asal pilih lippies⚠️ Sini minthinc kasih contekan biar kalian gak bingung lagi😍✨ #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",GUCI GENG MELODY ANDALAN HUDACARO - Caro,11400,129,690,5328,2.012270642201835,17547,"[""lippies"", ""bibir"", ""pilihan"", ""contekan"", ""warna""]"
16500,2025-02-28 00:00:00,Tanghulu Lips cuma pakai Ceraplump + Lip Glaze langsung juicy lips seharian✨🍡 #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",Écoute chérie - ★,90,5,9,15,0.7212121212121212,119,"[""Tanghulu Lips"", ""Ceraplump"", ""Lip Glaze"", ""juicy lips"", ""bibir"", ""berkilau""]"
116900,2025-02-28 00:00:00,"Siapin yang bikin segar, biar kuat puasanya😝🥰 #somethinc  #pakaisomethinc  ","#somethinc , #pakaisomethinc ",Happy Ramadan - Ramol,339,11,12,44,0.3473053892215569,406,"[""segar"", ""puasa"", ""perawatan"", ""kulit"", ""hidrasi""]"
303700,2025-02-28 00:00:00,"Replying to @ndaaftrnv  next ombre shades apa lagi ya? Ada saran, coba komen!👀💋 #somethinc  #pakaisomethinc  ","#somethinc , #pakaisomethinc ","K-POP, BLACKPINK track - Daisuke""D.I""Imai",1620,35,134,700,0.8195587751070136,2489,"[""ombre"", ""shades"", ""bibir"", ""komen"", ""rekomendasi"", ""warna""]"
14500,2025-02-27 00:00:00,Semua masalah kulit? IYA!! #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",Aesthetic Coffee - Febri Handika,41,11,17,6,0.5172413793103449,75,"[""masalah kulit"", ""solusi"", ""perawatan"", ""kulit"", ""semua jenis kulit""]"
9916,2025-02-27 00:00:00,Bener gini ngga Squad?? 😆😆 #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",original sound - Yasu - Y.C.K. Food Products,29,7,2,4,0.42355788624445345,42,"[""Somethinc"", ""PakaiSomethinc"", ""Squad""]"
135300,2025-02-27 00:00:00,Kalau kamu tim shade apa Squad?😋💜 #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",original sound - songs,362,9,6,23,0.29563932002956395,400,"[""Somethinc"", ""PakaiSomethinc"", ""Squad"", ""shade"", ""tim""]"
133200,2025-02-27 00:00:00,"Sama-sama transferproof tapi beda finish, jadi kamu tim yang mana?👀💋 #somethinc  #pakaisomethinc  ","#somethinc , #pakaisomethinc ",original sound - songs,233,8,10,29,0.21021021021021022,280,"[""Somethinc"", ""PakaiSomethinc"", ""transferproof"", ""finish"", ""tim""]"
180500,2025-02-27 00:00:00,Kira-kira shades mana nih yang cocok sama Undertone kalian?👀🤔💋 #somethinc  #pakaisomethinc  ,"#somethinc , #pakaisomethinc ",KU TAK TAU MENGAPA - ADMIN 🎧,561,24,29,69,0.378393351800554,683,"[""Somethinc"", ""PakaiSomethinc"", ""shades"", ""Undertone"", ""cocok""]"
344100,2025-02-26 00:00:00,Replying to @tryan  TONTON SAMPAI AKHIR!! Kalo kalian masih bingung pilih shade Lip Glaze!💋✨,-,Suns - Official Sound Studio,1846,46,143,638,0.7768090671316478,2673,"[""shade"", ""Lip Glaze"", ""pilih"", ""bingung"", ""Replying"", ""tonton""]"
19100,2025-02-26 00:00:00,"Terapin, dan rasain sendiri si kusam itu hilang dari muka lo! #Somethinc  #PakaiSomethinc  ","#Somethinc , #PakaiSomethinc ",original sound - notjaneblake,50,7,9,12,0.4083769633507853,78,"[""kusam"", ""hilang"", ""muka"", ""Somethinc"", ""skincare""]"
358100,2025-02-26 00:00:00,Tim Bibir Glossy tapi males retouch? Cobain Lip Glaze ini deh!👀💋 #somethinc  #pakaisomethinc  ,"#somethinc , #pakaisomethinc ",original sound  - Somethinc Official,1131,43,55,108,0.3733593968165317,1337,"[""Bibir"", ""Glossy"", ""Lip Glaze"", ""retouch"", ""somethinc"", ""makeup""]"
14100,2025-02-25 00:00:00,Minthinc gak akan close close itu foto ☝️🥰 #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",Relaxed (Sped Up) - MC Mablo Dos Paredões,126,6,16,7,1.099290780141844,155,"[""Minthinc"", ""foto"", ""Somethinc"", ""beauty"", ""cantik""]"
6786,2025-02-25 00:00:00,Beli sendiri 🫵🫵🫵 #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",original sound - 🤠🤠,35,3,4,6,0.707338638373121,48,"[""Beli"", ""Somethinc"", ""produk"", ""kecantikan"", ""belanja""]"
244000,2025-02-25 00:00:00,"Kiss-proof, smudge-proof, worry-proof! Which shade is your fave? Drop your answer in the comments! ⬇️💋 #Somethinc  #PakaiSomethinc  ","#Somethinc , #PakaiSomethinc ",sonido original - JEI AM MUSIC,539,26,38,77,0.27868852459016397,680,"[""Kiss-proof"", ""smudge-proof"", ""shade"", ""bibir"", ""Somethinc"", ""makeup"", ""tahan lama""]"
271100,2025-02-25 00:00:00,Highly pigmented & extremely comfortable! Somethinc knows what you need!🫦✨ #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",suara asli - ᴘᴛʀᴀ ft 𝗔𝗣 - ≠ptranofps,824,10,23,46,0.33308742161564,903,"[""pigmented"", ""comfortable"", ""Somethinc"", ""makeup"", ""beauty""]"
18700,2025-02-25 00:00:00,Sama-sama jerawat tapi apa sih bedanya Breakout dengan Purging? Tonton sampai habis!😍 #somethinc  #pakaisomethinc  ,"#somethinc , #pakaisomethinc ",Kyoto City Night - SPEARS69 & Satria Petir & Eko Ardian,75,9,19,17,0.6417112299465241,120,"[""jerawat"", ""breakout"", ""purging"", ""perbedaan"", ""Somethinc"", ""skincare""]"
244400,2025-02-25 00:00:00,Kalau bisa semuanya kenapa harus pilih satu? 👀💋 #somethinc  #pakaisomethinc  ,"#somethinc , #pakaisomethinc ",original sound  - Somethinc Official,1197,49,34,163,0.5904255319148937,1443,"[""pilih"", ""Somethinc"", ""makeup"", ""beauty"", ""kosmetik""]"
14200,2025-02-25 00:00:00,"Cium kertas ganteng, kira-kira transfer gak yaaa?!😭🔥 #Somethinc  #PakaiSomethinc  ","#Somethinc , #PakaiSomethinc ",original sound - Somethinc Official,139,12,8,17,1.2394366197183098,176,"[""transfer"", ""Somethinc"", ""makeup"", ""beauty"", ""kosmetik"", ""tes""]"
114600,2025-02-24 00:00:00,"YES, IT’S HERE! 💄 Forever Stay Comfort Lip Glaze sudah bisa dicheckout di Official Toko Oren Somethinc💋 #Somethinc  #PakaiSomethinc  ","#Somethinc , #PakaiSomethinc ",original sound - haniaପଓ,693,29,19,52,0.6919720767888308,793,"[""Stay"", ""Comfort"", ""Lip Glaze"", ""Somethinc"", ""makeup"", ""beauty"", ""checkout""]"
111100,2025-02-24 00:00:00,Dark lips & two toned? No problem! Forever Stay Comfort Lip Glaze is finally here✨💜 #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",suara asli  - astrooo🪐,588,36,30,80,0.6606660666066607,734,"[""Dark lips"", ""two toned"", ""Lip Glaze"", ""Forever Stay"", ""Comfort""]"
137800,2025-02-24 00:00:00,Calm Down Moisturizer bisa apa aja sih?👀🤔 #somethinc  #pakaisomethinc  ,"#somethinc , #pakaisomethinc ",Relaxed (Sped Up) - MC Mablo Dos Paredões,269,12,31,46,0.2597968069666183,358,"[""Calm Down"", ""Moisturizer"", ""bisa apa aja"", ""somethinc"", ""pakaisomethinc""]"
107800,2025-02-24 00:00:00,"Dimana lagi kalian bisa nemuin Lip Glaze kayak gini?! Checkout Sekarang sih, keburu sold💋🙏🏻 #somethinc  #pakaisomethinc  ","#somethinc , #pakaisomethinc ",France Accordion Swing - MIZUSATO Masaki,1157,49,54,205,1.3589981447124304,1465,"[""Lip Glaze"", ""Checkout"", ""sold"", ""nemuin"", ""kayak gini""]"
431900,2025-02-24 00:00:00,Emang boleh se GLOSSY & se STAY ini? 😍 #Somethinc  FOREVER STAY Comfort Lip Glaze 💋,#Somethinc ,Gwiyomi song - Hari,1546,56,218,722,0.588562167168326,2542,"[""GLOSSY"", ""STAY"", ""Forever Stay"", ""Comfort"", ""Lip Glaze""]"
369600,2025-02-24 00:00:00,Makan bar-bar tanpa perlu touch up lipstick?!😝💋 #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",original sound - Somethinc Official,1251,26,54,193,0.41233766233766234,1524,"[""Makan bar-bar"", ""touch up"", ""lipstick"", ""Somethinc"", ""PakaiSomethinc""]"
138000,2025-02-24 00:00:00,Beneran TRANSFERPROOF kan guys?!😝 Selamat deh minthinc! #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",Suns - Official Sound Studio,1091,24,26,80,0.8847826086956522,1221,"[""TRANSFERPROOF"", ""Somethinc"", ""PakaiSomethinc"", ""minthinc"", ""guys""]"
264900,2025-02-24 00:00:00,Gimana? Masih takut/ragu ngga Squad? #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",som original  - ratomilton,502,17,23,93,0.2397130992827482,635,"[""takut"", ""ragu"", ""Squad"", ""Somethinc"", ""PakaiSomethinc""]"
171000,2025-02-24 00:00:00,Kenapa sih hal kaya gini aja harus bohong?! 😭 #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",I Dont Know Why Remix - ReyLimitless [ACRO],911,27,30,78,0.6116959064327485,1046,"[""bohong"", ""Somethinc"", ""PakaiSomethinc"", ""harus"", ""kenapa""]"
91100,2025-02-23 00:00:00,Formula Lip Glaze beda dari yang lain? 👀🤔 #somethinc  #pakaisomethinc  ,"#somethinc , #pakaisomethinc ",Aesthetic Coffee - Febri Handika,970,35,18,63,1.1920965971459934,1086,"[""Formula"", ""Lip Glaze"", ""beda"", ""somethinc"", ""pakaisomethinc""]"
83900,2025-02-23 00:00:00,Lip glaze try-on + the ultimate transfer test! Which shade is your fave? 💋 #Somethinc  #PakaiSomethinc ,"#Somethinc , #PakaiSomethinc ",Écoute chérie - ★,438,23,22,40,0.6233611442193087,523,"[""Lip glaze"", ""try-on"", ""transfer test"", ""shade"", ""fave"", ""Somethinc"", ""PakaiSomethinc""]"
74100,2025-02-22 00:00:00,Shade mana nih yang jadi inceran kalian? Kasih tau minthinc dong🤩✨ #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",Suns - Official Sound Studio,634,44,20,49,1.008097165991903,747,"[""Shade"", ""inceran"", ""Somethinc"", ""PakaiSomethinc""]"
136300,2025-02-22 00:00:00,Glow up aja dulu 🫵🫵 #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",suara asli - JUAN JB ⚡,206,12,8,12,0.17461482024944974,238,"[""Glow up"", ""Somethinc"", ""PakaiSomethinc""]"
126800,2025-02-22 00:00:00,Kalian udah follow Somethinc belum Squad?? #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",suara asli  - Template POV/CORE,489,12,25,26,0.43533123028391163,552,"[""follow"", ""Somethinc"", ""Squad"", ""PakaiSomethinc""]"
196100,2025-02-22 00:00:00,Lip glaze that hangs with you—literally! 🔑💋 #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",next door jedag jedug - Zachz Winner,3323,124,179,390,2.04793472718001,4016,"[""Lip glaze"", ""Somethinc"", ""PakaiSomethinc""]"
119400,2025-02-22 00:00:00,PR Package cantik ini khusus buat kamu! Komen buat yang mau!😍💜 #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",som original - Milton - ratomilton,2107,1273,83,155,3.030150753768844,3618,"[""PR Package"", ""cantik"", ""komen"", ""Somethinc"", ""PakaiSomethinc""]"
70100,2025-02-21 00:00:00,"Follow Somethinc, siap siap ketemu Minthinc!! #Somethinc  #PakaiSomethinc  ","#Somethinc , #PakaiSomethinc ",suara asli  - eka,275,10,10,26,0.4579172610556348,321,"[""Somethinc"", ""Minthinc"", ""PakaiSomethinc""]"
251000,2025-02-21 00:00:00,Make some noise for our NEW Brand Ambassador... @Bernadya  🎤🌟 #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",BORN FOR THIS - Foxxi,5021,90,290,103,2.1928286852589642,5504,"[""Somethinc"", ""PakaiSomethinc"", ""Brand Ambassador"", ""Bernadya""]"
314400,2025-02-21 00:00:00,TRY ON! Forever Stay Comfort Lip Glaze💋✨ #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",Revival - Dombresky & Noizu & Reblok,5311,166,603,1823,2.513676844783715,7903,"[""Somethinc"", ""PakaiSomethinc"", ""Forever Stay"", ""Lip Glaze"", ""Try On""]"
102600,2025-02-21 00:00:00,Spill Lippies yang dipakai Bernadya👀💋 komen warna favorit kalian apa?! #somethinc  #pakaisomethinc  ,"#somethinc , #pakaisomethinc ","Diet Pepsi slowed - Hi, fashion",2911,35,33,111,3.011695906432749,3090,"[""Somethinc"", ""PakaiSomethinc"", ""Lippies"", ""Bernadya"", ""warna favorit""]"
75500,2025-02-21 00:00:00,"Make some noise for our NEW Brand Ambassador… @Bernadya  🎤🌟  Let’s get up close with the chart-topping singer in 10 questions– plus, she spilled some tea on our 𝘶𝘯𝘴𝘵𝘰𝘱𝘱𝘢𝘣𝘭𝘦 collab!  Say hi to Bernadya in the comments below 👋",-,Aesthetic Coffee - Febri Handika,1936,19,29,75,2.727152317880795,2059,"[""Somethinc"", ""Brand Ambassador"", ""Bernadya"", ""collab"", ""unstoppable"", ""singer""]"
174300,2025-02-21 00:00:00,Gak takut lippies luntur atau transfer didepan ayang😘💋 #somethinc  #pakaisomethinc  ,"#somethinc , #pakaisomethinc ",Funny lazy donkey (hilarious song)(937200) - LEOPARD,457,8,22,49,0.30751577739529545,536,"[""lippies"", ""luntur"", ""transfer"", ""somethinc"", ""bibir""]"
74700,2025-02-21 00:00:00,"Forever on Stay, forever on Play💜💋 #Somethinc  #PakaiSomethinc  ","#Somethinc , #PakaiSomethinc ",off the record by ive speed ver. - 𐙚,1110,9,49,143,1.7550200803212852,1311,"[""stay"", ""play"", ""somethinc"", ""bibir"", ""tahan lama""]"
103900,2025-02-21 00:00:00,Merem dikit launching produk baru!💜✨ #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",Beat Way Up - Type Beats Trap,614,10,13,49,0.6602502406159769,686,"[""launching"", ""produk baru"", ""somethinc"", ""kecantikan"", ""kosmetik""]"
647900,2025-02-20 00:00:00,"Sekian, dan terima skincare 🫰🥰 #Somethinc  #PakaiSomethinc  ","#Somethinc , #PakaiSomethinc ",оригинальный звук  - snauzk,2095,20,122,178,0.3727427072079024,2415,"[""skincare"", ""somethinc"", ""perawatan kulit"", ""terima skincare""]"
99500,2025-02-20 00:00:00,"Kaya kata pepatah, sipaksa dahulu, terbiasa kemudian 🙌🥰😆 #Somethinc  #PakaiSomethinc  ","#Somethinc , #PakaiSomethinc ",True love sped up - Stan :),388,4,22,19,0.4351758793969849,433,"[""somethinc"", ""kebiasaan"", ""rutinitas"", ""perawatan"", ""kecantikan""]"
240500,2025-02-20 00:00:00,"Forever on PLAY, Forever on STAY! 24.02.25💋✨ #Somethinc  #PakaiSomethinc  ","#Somethinc , #PakaiSomethinc ",Aesthetic Coffee - Febri Handika,3185,96,207,366,1.6024948024948023,3854,"[""Somethinc"", ""PLAY"", ""STAY"", ""24.02.25"", ""Forever""]"
139300,2025-02-20 00:00:00,[LIKE & SAVE] Shade mana nih squad yang jadi inceran kamu?😚💋✨ #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",Revival - Dombresky & Noizu & Reblok,843,24,106,250,0.8779612347451544,1223,"[""Somethinc"", ""Shade"", ""Squad"", ""Inceran"", ""Like"", ""Save""]"
104800,2025-02-20 00:00:00,Siap mengguncang dunia per-Lippies-an! 😍💋 #somethinc  #pakaisomethinc  ,"#somethinc , #pakaisomethinc ",next door jedag jedug - Zachz Winner,1087,24,40,105,1.198473282442748,1256,"[""Somethinc"", ""Lippies"", ""Mengguncang"", ""Dunia"", ""Per-Lippies-an""]"
235900,2025-02-20 00:00:00,Gimana sih cara pakai Serum Jarum Somethinc yang Benar?👀✅ #somethinc  #pakaisomethinc  ,"#somethinc , #pakaisomethinc ",Aesthetic Coffee - Febri Handika,1451,24,29,253,0.7448071216617211,1757,"[""Somethinc"", ""Serum"", ""Jarum"", ""Cara Pakai"", ""Benar""]"
95900,2025-02-19 00:00:00,If forever exists… it’s in this lip glaze. 💋✨ #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",original sound - dylansmovin,594,26,21,47,0.7174139728884255,688,"[""Somethinc"", ""Lip Glaze"", ""Forever"", ""Exists"", ""Lip""]"
145600,2025-02-19 00:00:00,"Kalau Cewek cewek yang nonton video ini, apa nih yang kalian coret Squad?? #Somethinc  #PakaiSomethinc  ","#Somethinc , #PakaiSomethinc ",love me like you - livsspotifyaudios,571,30,23,15,0.43887362637362637,639,"[""Cewek"", ""Squad"", ""Somethinc"", ""PakaiSomethinc""]"
92100,2025-02-19 00:00:00,"One and only, Calm Down Moisturizer 🫶🫠 #Somethinc  #PakaiSomethinc  ","#Somethinc , #PakaiSomethinc ",original sound - ✶,145,3,13,27,0.2041259500542888,188,"[""Calm Down"", ""Moisturizer"", ""Somethinc"", ""PakaiSomethinc""]"
6084,2025-02-19 00:00:00,Essentials only✨💜 #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",Intergalactic Janet - Ley Soul,35,1,4,8,0.7889546351084813,48,"[""Essentials"", ""Somethinc"", ""PakaiSomethinc""]"
101600,2025-02-19 00:00:00,Bahkan tempatnya aja udah gak sanggup😭🫵🏻💋 #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",BORN FOR THIS - Foxxi,853,9,20,54,0.9212598425196851,936,"[""Somethinc"", ""PakaiSomethinc""]"
225600,2025-02-19 00:00:00,Ready to rock those 3D Glazed Lips? 🫦🎸 #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",Aesthetic Coffee - Febri Handika,739,15,37,51,0.3732269503546099,842,"[""3D Glazed Lips"", ""Lips"", ""Somethinc"", ""PakaiSomethinc""]"
350000,2025-02-19 00:00:00,"Tulis di komen shades apa yang paling kamu incer, Squad! 😍✌🏻✨ #Somethinc  #PakaiSomethinc  #LipGlaze  ","#Somethinc , #PakaiSomethinc , #LipGlaze ",original sound  - Somethinc Official,6573,462,1174,2696,3.1157142857142857,10905,"[""shades"", ""Somethinc"", ""PakaiSomethinc"", ""LipGlaze"", ""incer""]"
185700,2025-02-19 00:00:00,Get Ready to GLAZE UP! 24.02.2025💋 #somethinc  #pakaisomethinc  ,"#somethinc , #pakaisomethinc ",Intergalactic Janet - Ley Soul,264,10,28,37,0.1825525040387722,339,"[""GLAZE UP"", ""24.02.2025"", ""somethinc"", ""pakaisomethinc"", ""launch""]"
147400,2025-02-19 00:00:00,SOMETHINC BERTINGKAH LAGI!😤🫵🏻 #somethinc  #pakaisomethinc  ,"#somethinc , #pakaisomethinc ",Pop like this Pt. 2 (Sped Up) - prodbycpkshawn,125,15,11,23,0.11804613297150611,174,"[""SOMETHINC"", ""BERTINGKAH"", ""somethinc"", ""pakaisomethinc""]"
169800,2025-02-19 00:00:00,"Sending you a sneak peek from our upcoming launch 😏🎶  Forever on PLAY, forever on STAY 🔜 ",-,original sound  - Somethinc Official,80,8,4,4,0.05653710247349823,96,"[""sneak peek"", ""upcoming launch"", ""Forever on PLAY"", ""Forever on STAY"", ""launch""]"
380600,2025-02-18 00:00:00,Tag temen cowok kamu yang cuci mukanya kaya gini 🫵🫵 #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",original sound  - Festomic,1339,82,81,75,0.41434576983709936,1577,"[""cuci muka"", ""cowok"", ""Somethinc"", ""PakaiSomethinc""]"
273000,2025-02-18 00:00:00,"Bangun-bangun kulit langsung glowing, kalem & lembab🤩💚 #Somethinc  #PakaiSomethinc  ","#Somethinc , #PakaiSomethinc ",BORN FOR THIS - Foxxi,690,13,27,71,0.2934065934065934,801,"[""glowing"", ""kulit"", ""lembab"", ""kalem"", ""Somethinc""]"
149700,2025-02-18 00:00:00,COMING SOON | 24.02.2025 💋‼️ #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",BORN FOR THIS - Foxxi,160,12,30,10,0.14161656646626586,212,"[""COMING SOON"", ""Somethinc"", ""2025"", ""launch"", ""produk baru""]"
323500,2025-02-18 00:00:00,Gini dong gak bohong beneran ada Diamond Moleculenya!💎✨ #somethinc  #pakaisomethinc  ,"#somethinc , #pakaisomethinc ",suara asli  - mauvecakes,533,7,30,48,0.1910355486862442,618,"[""Diamond Molecule"", ""Somethinc"", ""klaim produk"", ""bahan unik"", ""berlian""]"
168800,2025-02-18 00:00:00,Guess who’s about to join the Somethinc family? 🤩✨ #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",Intergalactic Janet - Ley Soul,336,21,41,14,0.24407582938388625,412,"[""Somethinc family"", ""join"", ""brand ambassador"", ""kolaborasi"", ""Somethinc""]"
162500,2025-02-18 00:00:00,She is 𝙪𝙣𝙨𝙩𝙤𝙥𝙥𝙖𝙗𝙡𝙚 on the charts & in our hearts 💜🎙️ Now she’s here to STAY & PLAY with Somethinc. #Somethinc  #SomethincMakeup  #LipGlaze  ,"#Somethinc , #SomethincMakeup , #LipGlaze ",original sound  - Somethinc Official,66,16,3,2,0.05353846153846154,87,"[""unstoppable"", ""charts"", ""STAY"", ""PLAY"", ""Somethinc"", ""SomethincMakeup"", ""LipGlaze""]"
187200,2025-02-18 00:00:00,The Only FOREVER that truly lasts! Can you guess?👀💋 #somethinc  #pakaisomethinc  ,"#somethinc , #pakaisomethinc ",Intergalactic Janet - Ley Soul,1280,90,30,31,0.764423076923077,1431,"[""FOREVER"", ""somethinc"", ""pakaisomethinc"", ""tahan lama"", ""makeup""]"
451300,2025-02-17 00:00:00,Tolooong Minthinc demam CALM DOWN Moisturizer😭😭😭 #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",suara asli  - eka,1224,21,58,133,0.3181918900952803,1436,"[""CALM DOWN Moisturizer"", ""somethinc"", ""pakaisomethinc"", ""pelembab"", ""demam"", ""minthinc""]"
110900,2025-02-17 00:00:00,"Dengerin sound ini, langsung inget cara cuci muka yang bener😂💜 #Somethinc  #PakaiSomethinc  ","#Somethinc , #PakaiSomethinc ",ENGKOL KANAN KIRI FELIK FVNKY - Felik Fvnky,362,3,27,22,0.3733092876465284,414,"[""cuci muka"", ""somethinc"", ""pakaisomethinc"", ""cara benar"", ""membersihkan wajah""]"
211200,2025-02-17 00:00:00,Sebenernya ya gak usah malu juga gak si? Kan lagi ngerawat diri ☝️🫠 #Somethinc  #PakaiSomethinc  ,"#Somethinc , #PakaiSomethinc ",-,925,22,68,118,0.5364583333333334,1133,"[""ngerawat diri"", ""somethinc"", ""pakaisomethinc"", ""perawatan"", ""tidak malu""]"
